time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","OBD Module Voltage (V)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
20:39:51.655,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:39:51.970,,,,,,,-0.70325,,,,,,,,,,,,,,,,,,,,,31,,,,,
20:39:52.451,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:39:52.653,,,,,,,,,1.3401337848741044,,,,,,1039,1,,0.01837436423944312,0.018375,0.018375,0.018375,0.01855810788183755,0.01855875,0.01855875,0.01855875,5.242868581571117,,,,,,,
20:39:52.943,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:39:53.243,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,32,,,,,
20:39:53.718,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:39:53.956,,,,,,,,,1.4659130525221036,,,,,,1101,1.1,,0.018904757235324036,0.018905,0.018905,0.018905,0.019093804807677275,0.01909405,0.01909405,0.01909405,5.734941968577526,,,,,,,
20:39:54.255,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:39:54.614,,,,,,,-0.70325,,,,,,,,,,,,,,,,,,,,,31,,,,,
20:39:55.105,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:39:55.331,,,,,,,,,1.3749592056552407,,,,,,1066,1.1,,0.019429763523236134,0.01943,0.01943,0.01943,0.019624061158468497,0.0196243,0.0196243,0.0196243,5.379112519687017,,,,,,,
20:39:55.769,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:39:56.016,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,32,,,,,
20:39:56.492,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:39:56.707,,,,,,,,,1.4206441662498497,,,,,,1067,1.1,,0.0199728155290034,0.019973,0.019973,0.019973,0.020172543684293436,0.02017273,0.02017273,0.02017273,5.557841126677767,,,,,,,
20:39:57.034,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:39:57.373,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
20:39:57.771,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:39:58.000,,,,,,,,,1.4883810659292889,,,,,,1084,1.1,,0.02050812472001136,0.020508,0.020508,0.020508,0.020713205967211473,0.02071308,0.02071308,0.02071308,5.822841283491012,,,,,,,
20:39:58.317,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:39:58.618,,,,,,,-0.66325,,,,,,,,,,,,,,,,,,,,,35,,,,,
20:39:59.079,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:39:59.355,,,,,,,,,1.4679102092694087,,,,,,1008,1,,0.02106011657417237,0.02106,0.02106,0.02106,0.021270717739914093,0.0212706,0.0212706,0.0212706,5.742755241014281,,,,,,,
20:39:59.717,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:39:59.990,,,,,,,-0.6132500000000001,,,,,,,,,,,,,,,,,,,,,40,,,,,
20:40:00.459,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:00.699,,,,,,,,,1.7558336403392591,,,,,,1055,1.1,,0.021715392225552282,0.021715,0.021715,0.021715,0.021932546147807805,0.02193215,0.02193215,0.02193215,6.869168683979667,,,,,,,
20:40:01.006,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:01.319,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,,41,,,,,
20:40:01.852,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:02.110,,,,,,,,,1.7144342452649093,,,,,,1005,1,,0.02238750826422873,0.022387,0.022387,0.022387,0.022611383346871017,0.02261087,0.02261087,0.02261087,6.7072060574261165,,,,,,,
20:40:02.410,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:02.722,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:40:03.199,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:03.458,,,,,,,,,1.6206094855737947,,,,,,1025,1,,0.02299407957109541,0.022994,0.022994,0.022994,0.023224020366806365,0.023223940000000002,0.023223940000000002,0.023223940000000002,6.340145029407772,,,,,,,
20:40:03.764,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:03.980,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,,41,,,,,
20:40:04.436,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:04.666,,,,,,,,,1.7314932924814754,,,,,,1015,1,,0.02357475292117682,0.023575,0.023575,0.023575,0.02381050045038859,0.02381075,0.02381075,0.02381075,6.773944426156727,,,,,,,
20:40:04.980,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:05.272,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
20:40:05.722,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:05.954,,,,,,,,,1.7792003742827314,,,,,,996,1,,0.024212050633909066,0.024212,0.024212,0.024212,0.024454171140248157,0.024454120000000003,0.024454120000000003,0.024454120000000003,6.960583971489688,,,,,,,
20:40:06.260,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:06.598,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
20:40:07.021,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:07.256,,,,,,,,,2.0019832094446395,,,,,,1046,1,,0.024935917824085302,0.024936,0.024936,0.024936,0.025185277002326156,0.02518536,0.02518536,0.02518536,7.8321545118096125,,,,,,,
20:40:07.569,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:07.874,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
20:40:08.331,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:08.544,,,,,,,,,2.07854088475801,,,,,,1086,1.1,,0.02567961623067966,0.02568,0.02568,0.02568,0.02593641239298646,0.025936800000000003,0.025936800000000003,0.025936800000000003,8.131663288551852,,,,,,,
20:40:08.856,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:09.165,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,,42,,,,,
20:40:09.638,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:09.857,,,,,,,,,1.7789673726622124,,,,,,1018,1,,0.026328217703352953,0.026329,0.026329,0.026329,0.026591499880386484,0.02659229,0.02659229,0.02659229,6.959672423038735,,,,,,,
20:40:10.274,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:10.523,,,,,,,-0.58325,,,,,,,,,,,,,,,,,,,,,43,,,,,
20:40:11.043,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:11.224,,,,,,,,,1.8302693366086182,,,,,,1023,1,,0.027023408549591302,0.027024,0.027024,0.027024,0.027293642635087215,0.02729424,0.02729424,0.02729424,7.160375858757859,,,,,,,
20:40:11.539,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:11.843,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
20:40:12.294,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:12.521,,,,,,,,,1.878325920840652,,,,,,1026,1,,0.027699740285748717,0.0277,0.0277,0.0277,0.027976737688606205,0.027977,0.027977,0.027977,7.348382726767253,,,,,,,
20:40:12.821,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:13.132,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
20:40:13.592,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:13.806,,,,,,,,,1.8948024640059207,,,,,,1035,1,,0.028377437545627947,0.028378,0.028378,0.028378,0.02866121192108423,0.02866178,0.02866178,0.02866178,7.412842224370474,,,,,,,
20:40:14.115,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:14.432,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
20:40:14.906,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:15.333,,,,,,,,,1.975354452813902,,,,,,1079,1.1,,0.029213788409371486,0.029214,0.029214,0.029214,0.029505926293465202,0.02950614,0.02950614,0.02950614,7.727977545986224,,,,,,,
20:40:15.674,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:15.990,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:16.447,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:16.684,,,,,,,,,1.8779514539505326,,,,,,1003,1,,0.029919004772817986,0.029919,0.029919,0.029919,0.030218194820546166,0.030218190000000002,0.030218190000000002,0.030218190000000002,7.346917738185363,,,,,,,
20:40:16.972,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:17.265,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
20:40:17.723,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:17.964,,,,,,,,,1.9464788948424463,,,,,,1017,1,,0.03061102781735287,0.030611,0.030611,0.030611,0.030917138095526396,0.03091711,0.03091711,0.03091711,7.61501064867149,,,,,,,
20:40:18.289,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:18.581,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
20:40:19.057,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:19.272,,,,,,,,,2.0594014659296676,,,,,,1076,1.1,,0.03136007280369044,0.03136,0.03136,0.03136,0.03167367353172735,0.031673599999999996,0.031673599999999996,0.031673599999999996,8.056786094366293,,,,,,,
20:40:19.594,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:19.902,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:20.378,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:20.569,,,,,,,,,1.9547171664250804,,,,,,1044,1,,0.032064098507324244,0.032064,0.032064,0.032064,0.03238473949239749,0.03238464,0.03238464,0.03238464,7.6472403974731,,,,,,,
20:40:20.960,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:21.222,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:21.669,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:21.890,,,,,,,,,1.9809298487334626,,,,,,1058,1.1,,0.03279027541986321,0.03279,0.03279,0.03279,0.03311817817406184,0.0331179,0.0331179,0.0331179,7.749789598205495,,,,,,,
20:40:22.208,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:22.478,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:22.947,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:23.178,,,,,,,,,1.956589500875679,,,,,,1045,1,,0.033490099167435707,0.03349,0.03349,0.03349,0.033825000159110066,0.0338249,0.0338249,0.0338249,7.654565340382557,,,,,,,
20:40:23.481,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:23.785,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:24.244,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:24.471,,,,,,,,,1.9153981429625075,,,,,,1023,1,,0.03417811076564838,0.034178,0.034178,0.034178,0.03451989187330487,0.03451978,0.03451978,0.03451978,7.493416596374503,,,,,,,
20:40:24.789,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:25.093,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:25.540,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:25.748,,,,,,,,,1.928504484116698,,,,,,1030,1,,0.03486235658475299,0.034862,0.034862,0.034862,0.03521098015060052,0.03521062,0.03521062,0.03521062,7.544691196740701,,,,,,,
20:40:26.059,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:26.377,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
20:40:26.839,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:27.071,,,,,,,,,1.9560486042566174,,,,,,1022,1,,0.03558127111547389,0.035581,0.035581,0.035581,0.03593708382662863,0.03593681,0.03593681,0.03593681,7.652449245764268,,,,,,,
20:40:27.379,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:27.681,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:28.156,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:28.379,,,,,,,,,1.9622065042274754,,,,,,1048,1,,0.03629413790416145,0.036294,0.036294,0.036294,0.03665707928320307,0.03665694,0.03665694,0.03665694,7.676540169110927,,,,,,,
20:40:28.700,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:28.902,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:29.369,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:29.607,,,,,,,,,1.885440791752927,,,,,,1007,1,,0.036937178903580246,0.036937,0.036937,0.036937,0.03730655069261605,0.03730637,0.03730637,0.03730637,7.37621750982319,,,,,,,
20:40:29.914,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:30.207,,,,,,,-0.52325,,,,,,,,,,,,,,,,,,,,,49,,,,,
20:40:30.685,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:30.881,,,,,,,,,2.185555200467787,,,,,,1072,1.1,,0.03771072751172875,0.037711,0.037711,0.037711,0.038087834786846034,0.03808811,0.03808811,0.03808811,8.550324469954596,,,,,,,
20:40:31.197,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:31.507,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:31.959,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:32.207,,,,,,,,,1.9041641362589141,,,,,,1017,1,,0.03841202058442326,0.038412,0.038412,0.038412,0.03879614079026749,0.03879612,0.03879612,0.03879612,7.449466938917758,,,,,,,
20:40:32.521,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:32.810,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
20:40:33.259,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:33.500,,,,,,,,,1.7317845445071238,,,,,,991,1,,0.0390341692330757,0.039034,0.039034,0.039034,0.039424510925406456,0.03942434,0.03942434,0.03942434,6.775083861720419,,,,,,,
20:40:33.789,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:34.105,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
20:40:34.555,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:34.776,,,,,,,,,1.9579625461394514,,,,,,1023,1,,0.039728089542520315,0.039728,0.039728,0.039728,0.04012537043794552,0.04012528,0.04012528,0.04012528,7.659936965182824,,,,,,,
20:40:35.090,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:35.401,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,48,,,,,
20:40:35.858,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:36.062,,,,,,,,,2.1549321303424387,,,,,,1079,1.1,,0.040500710887397026,0.040501,0.040501,0.040501,0.040905717996271,0.04090601,0.04090601,0.04090601,8.4305209592577,,,,,,,
20:40:36.368,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:36.689,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,,42,,,,,
20:40:37.155,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:37.368,,,,,,,,,1.8156651278939477,,,,,,1039,1,,0.04115681071099257,0.041157,0.041157,0.041157,0.0415683788181025,0.04156857,0.04156857,0.04156857,7.103241304064093,,,,,,,
20:40:37.665,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:37.972,,,,,,,-0.6132500000000001,,,,,,,,,,,,,,,,,,,,,40,,,,,
20:40:38.430,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:38.675,,,,,,,,,1.7425192620238907,,,,,,1047,1,,0.041789715488450424,0.04179,0.04179,0.04179,0.042207612643334926,0.0422079,0.0422079,0.0422079,6.8170802010679745,,,,,,,
20:40:38.982,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:39.278,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
20:40:39.729,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:39.959,,,,,,,,,1.878325920840652,,,,,,1026,1,,0.042459424038708074,0.04246,0.04246,0.04246,0.04288401827909515,0.042884599999999995,0.042884599999999995,0.042884599999999995,7.348382726767253,,,,,,,
20:40:40.321,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:40.640,,,,,,,-0.58325,,,,,,,,,,,,,,,,,,,,,43,,,,,
20:40:41.081,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:41.292,,,,,,,,,1.8732082066756819,,,,,,1047,1,,0.043153234601847903,0.043154,0.043154,0.043154,0.04358476694786638,0.04358554,0.04358554,0.04358554,7.328361216148069,,,,,,,
20:40:41.606,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:41.902,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:40:42.384,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:42.601,,,,,,,,,1.6617176286224957,,,,,,1051,1.1,,0.043757237987281934,0.043758,0.043758,0.043758,0.04419481036715475,0.04419558,0.04419558,0.04419558,6.500968220397627,,,,,,,
20:40:42.900,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:43.227,,,,,,,-0.64325,,,,,,,,,,,,,,,,,,,,,37,,,,,
20:40:43.678,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:43.926,,,,,,,,,1.6087513673866698,,,,,,1045,1,,0.04435166540596353,0.044352,0.044352,0.044352,0.04479518206002317,0.044795520000000005,0.044795520000000005,0.044795520000000005,6.293753724314548,,,,,,,
20:40:44.209,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:44.529,,,,,,,-0.64325,,,,,,,,,,,,,,,,,,,,,37,,,,,
20:40:44.989,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:45.214,,,,,,,,,1.3161484871047304,,,,,,916,0.9,,0.044820954783695216,0.044821,0.044821,0.044821,0.04526916433153217,0.04526921,0.04526921,0.04526921,5.149033349959154,,,,,,,
20:40:45.571,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:45.831,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,48,,,,,
20:40:46.284,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:46.495,,,,,,,,,1.7540361992666846,,,,,,941,0.9,,0.0454450356012857,0.045445,0.045445,0.045445,0.045899485957298564,0.04589945,0.04589945,0.04589945,6.862136738786589,,,,,,,
20:40:46.833,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:47.129,,,,,,,-0.39325000000000004,,,,,,,,,,,,,,,,,,,,,62,,,,,
20:40:47.592,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:47.832,,,,,,,,,2.340268276492372,,,,,,972,1,,0.046313958750230914,0.046314,0.046314,0.046314,0.046777098337733226,0.04677714,0.04677714,0.04677714,9.155592641388482,,,,,,,
20:40:48.107,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:48.409,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,48,,,,,
20:40:48.868,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:49.114,,,,,,,,,2.146943503353217,,,,,,1075,1.1,,0.04707844084233462,0.047078,0.047078,0.047078,0.047549225250757964,0.04754878,0.04754878,0.04754878,8.399267869510684,,,,,,,
20:40:49.407,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:49.734,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
20:40:50.164,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:50.392,,,,,,,,,1.9552164556119072,,,,,,1068,1.1,,0.047773133376692714,0.047773,0.047773,0.047773,0.04825086471045964,0.048250730000000006,0.048250730000000006,0.048250730000000006,7.64919371558229,,,,,,,
20:40:50.708,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:51.013,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,,42,,,,,
20:40:51.484,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:51.665,,,,,,,,,1.836635273740654,,,,,,1051,1.1,,0.048422384252065916,0.048422,0.048422,0.048422,0.04890660809458657,0.04890622,0.04890622,0.04890622,7.185280664650014,,,,,,,
20:40:51.981,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:52.298,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,,41,,,,,
20:40:52.757,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:53.001,,,,,,,,,1.760493672749638,,,,,,1032,1,,0.049077546739801275,0.049077,0.049077,0.049077,0.04956832220719929,0.049567770000000004,0.049567770000000004,0.049567770000000004,6.88739965299876,,,,,,,
20:40:53.276,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:53.581,,,,,,,-0.6132500000000001,,,,,,,,,,,,,,,,,,,,,40,,,,,
20:40:54.059,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:54.284,,,,,,,,,1.737526370155627,,,,,,1044,1,,0.04969498687100657,0.049694,0.049694,0.049694,0.050191936739716635,0.05019094,0.05019094,0.05019094,6.797547019976087,,,,,,,
20:40:54.591,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:54.890,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
20:40:55.357,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:55.592,,,,,,,,,1.5858256722248942,,,,,,1003,1,,0.05027086682132038,0.05027,0.05027,0.05027,0.05077357548953358,0.050772700000000004,0.050772700000000004,0.050772700000000004,6.204063867800972,,,,,,,
20:40:55.905,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:56.230,,,,,,,-0.64325,,,,,,,,,,,,,,,,,,,,,37,,,,,
20:40:56.665,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:56.901,,,,,,,,,1.5594881676198051,,,,,,1013,1,,0.050839075735440775,0.050838,0.050838,0.050838,0.05134746649279518,0.051346380000000004,0.051346380000000004,0.051346380000000004,6.101026337541278,,,,,,,
20:40:57.213,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:57.508,,,,,,,-0.65325,,,,,,,,,,,,,,,,,,,,,36,,,,,
20:40:57.988,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:58.199,,,,,,,,,1.388223655051927,,,,,,993,1,,0.05133862740072292,0.051338,0.051338,0.051338,0.05185201367473015,0.05185138,0.05185138,0.05185138,5.431005670787792,,,,,,,
20:40:58.527,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:40:58.831,,,,,,,-0.65325,,,,,,,,,,,,,,,,,,,,,36,,,,,
20:40:59.474,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:40:59.695,,,,,,,,,1.3966117133906093,,,,,,999,1,,0.05191883728392994,0.051918,0.051918,0.051918,0.052438025656769235,0.05243718,0.05243718,0.05243718,5.463821415022159,,,,,,,
20:41:00.007,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:41:00.289,,,,,,,-0.65325,,,,,,,,,,,,,,,,,,,,,36,,,,,
20:41:00.746,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:41:00.977,,,,,,,,,1.3938156939443818,,,,,,997,1,,0.052415270877372494,0.052414,0.052414,0.052414,0.05293942358614622,0.05293814,0.05293814,0.05293814,5.452882833610703,,,,,,,
20:41:01.307,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:41:01.601,,,,,,,-0.66325,,,,,,,,,,,,,,,,,,,,,35,,,,,
20:41:02.061,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:41:02.282,,,,,,,,,1.3007315465470595,,,,,,957,1,,0.05288745015871318,0.052886,0.052886,0.052886,0.05341632466030031,0.05341486,0.05341486,0.05341486,5.08871922745432,,,,,,,
20:41:02.581,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:41:02.917,,,,,,,-0.65325,,,,,,,,,,,,,,,,,,,,,36,,,,,
20:41:03.367,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
20:41:03.594,,,,,,,,,1.3938156939443818,,,,,,997,1,,0.05339514713806139,0.053394,0.053394,0.053394,0.053929098609442006,0.05392794,0.05392794,0.05392794,5.452882833610703,,,,,,,
20:41:03.893,,,,,,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,
20:41:04.215,,,,,,,-0.66325,,,,,,,,,,,,,,,,,,,,,35,,,,,
20:41:04.658,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
